회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대
1034656896,정상회원,분당구-수내동,여,47.0,미신청,.,normal,40대
1034675456,정상회원,수지구-동천동,여,40.0,미신청,.,normal,40대
1034790528,정상회원,기타-기타,여,65.0,미신청,.,normal,60대이상
1034840640,정상회원,기흥구-보정동,여,47.0,미신청,.,normal,40대
1035028096,정상회원,수원 영통구-기타,여,44.0,미신청,.,normal,40대
1035380736,정상회원,수지구-풍덕천동,여,57.0,미신청,.,normal,50대
1035466112,정상회원,수지구-풍덕천동,여,47.0,미신청,수신,VIP,40대
1035627584,정상회원,수지구-상현동,여,45.0,미신청,.,normal,40대
1035751936,정상회원,수지구-풍덕천동,여,50.0,신청,.,normal,50대
1035777920,정상회원,수지구-풍덕천동,여,72.0,미신청,.,normal,60대이상
1036134272,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대
1036163968,정상회원,수지구-동천동,여,43.0,미신청,.,normal,40대
1036201088,정상회원,기흥구-보정동,여,48.0,미신청,.,normal,40대
1036336576,정상회원,수지구-풍덕천동,여,52.0,신청,.,normal,50대
1036403392,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,40대
1036759744,정상회원,수지구-신봉동,여,41.0,미신청,.,normal,40대
1036906368,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,30대
103700288,정상회원,수지구-풍덕천동,여,59.0,신청,.,normal,50대
1037078976,정상회원,기타-기타,여,32.0,미신청,.,normal,30대
1037275712,정상회원,수원 영통구-기타,남,45.0,미신청,.,normal,40대
1037502144,정상회원,기흥구-동백동,여,38.0,미신청,.,normal,30대
1037607936,정상회원,수지구-신봉동,여,51.0,미신청,.,normal,50대
1037708160,정상회원,분당구-판교동,여,56.0,미신청,.,normal,50대
1037819520,정상회원,수지구-상현동,여,41.0,미신청,.,normal,40대
1037945728,정상회원,기타-기타,여,54.0,미신청,수신,normal,50대
1037997696,정상회원,수지구-동천동,여,61.0,미신청,.,normal,60대이상
1038044096,정상회원,수원 영통구-기타,여,50.0,미신청,수신,normal,50대
1038073792,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대
1038135040,정상회원,수지구-상현동,여,51.0,미신청,.,normal,50대
1038166592,정상회원,수지구-동천동,여,41.0,미신청,.,normal,40대
1038391168,정상회원,수지구-상현동,여,44.0,미신청,.,normal,40대
1038448704,정상회원,수지구-상현동,여,44.0,미신청,.,normal,40대
1038548928,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,30대
1038571200,정상회원,수지구-동천동,여,44.0,미신청,.,normal,40대
1038591616,정상회원,수지구-동천동,여,37.0,미신청,.,normal,30대
1038741952,탈퇴,수지구-동천동,여,49.0,미신청,.,normal,40대
1038955392,정상회원,수지구-상현동,여,62.0,미신청,.,normal,60대이상
1039222656,정상회원,수지구-상현동,여,38.0,미신청,.,normal,30대
1039235648,정상회원,수지구-상현동,여,54.0,미신청,.,normal,50대
1039248640,정상회원,기흥구-동백동,여,37.0,미신청,.,normal,30대
1039376704,정상회원,화성-기타,여,38.0,미신청,.,normal,30대
1039577152,정상회원,수지구-신봉동,여,40.0,신청,.,normal,40대
1039597568,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,40대
1039623552,정상회원,수지구-성복동,여,36.0,미신청,.,normal,30대
1039677376,정상회원,수지구-동천동,여,53.0,미신청,.,normal,50대
1039751616,정상회원,수지구-신봉동,여,49.0,미신청,.,normal,40대
1039816576,정상회원,분당구-정자동,여,51.0,미신청,.,normal,50대
1039853696,정상회원,서울 강남구-기타,여,68.0,신청,.,normal,60대이상
1039965056,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대
1039972480,정상회원,수지구-상현동,여,42.0,미신청,수신,VIP,40대
1040081984,정상회원,수지구-동천동,여,43.0,미신청,수신,normal,40대
1040111680,정상회원,처인구-역북동,여,35.0,미신청,.,normal,30대
1040210048,정상회원,수지구-동천동,여,42.0,미신청,수신,normal,40대
1040260160,정상회원,기타-기타,여,43.0,미신청,.,normal,40대
1040393792,정상회원,수지구-상현동,여,37.0,미신청,.,normal,30대
1040436480,정상회원,수지구-동천동,여,40.0,미신청,수신,normal,40대
1040722304,정상회원,수원 영통구-기타,여,48.0,미신청,.,normal,40대
1040816960,정상회원,수지구-상현동,여,35.0,미신청,.,normal,30대
1040880064,정상회원,수지구-성복동,여,39.0,미신청,수신,normal,30대
1041203008,정상회원,수지구-기타,여,38.0,미신청,.,normal,30대
1041319936,정상회원,수지구-풍덕천동,여,45.0,신청,수신,normal,40대
1041633600,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대
1041722688,정상회원,수지구-신봉동,여,38.0,미신청,수신,normal,30대
1041770944,정상회원,수지구-풍덕천동,여,50.0,미신청,.,normal,50대
1041837760,정상회원,기타-기타,여,37.0,미신청,수신,normal,30대
1041843328,정상회원,기타-기타,남,67.0,미신청,.,normal,60대이상
1041917568,정상회원,분당구-정자동,남,39.0,미신청,.,normal,30대
1041958400,정상회원,수지구-상현동,여,47.0,신청,.,normal,40대
1042366720,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대
1042452096,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대
1042752768,정상회원,수지구-동천동,여,53.0,미신청,.,normal,50대
1042767616,정상회원,수지구-동천동,여,48.0,미신청,수신,normal,40대
1042869696,정상회원,수지구-신봉동,여,40.0,미신청,수신,normal,40대
1043070144,정상회원,수지구-상현동,여,40.0,신청,.,normal,40대
1043079424,정상회원,수지구-동천동,여,40.0,미신청,수신,normal,40대
104353600,정상회원,수지구-상현동,남,69.0,미신청,.,normal,60대이상
104355456,정상회원,수지구-신봉동,여,48.0,미신청,.,normal,40대
1043565696,정상회원,기흥구-보정동,여,51.0,미신청,.,normal,50대
1043571264,정상회원,수지구-신봉동,여,41.0,미신청,.,normal,40대
1043647360,정상회원,기타-기타,여,45.0,미신청,.,normal,40대
1043766144,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대
1043857088,정상회원,기타-기타,여,57.0,미신청,.,normal,50대
1043914624,정상회원,수지구-풍덕천동,여,57.0,미신청,.,normal,50대
1044241280,정상회원,수지구-동천동,여,42.0,미신청,.,normal,40대
1044365632,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대
1044441728,정상회원,수원 장안구-기타,여,44.0,미신청,.,normal,40대
1044606912,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대
1044681152,정상회원,기타-기타,여,48.0,미신청,.,normal,40대
1044818496,정상회원,기타-기타,여,75.0,미신청,.,normal,60대이상
1044846336,정상회원,수지구-상현동,여,43.0,미신청,.,normal,40대
1044946560,정상회원,분당구-정자동,여,52.0,미신청,.,normal,50대
1044965120,정상회원,기타-기타,여,43.0,미신청,.,normal,40대
1045137728,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대
1045172992,정상회원,수지구-상현동,남,39.0,미신청,.,normal,30대
1045185984,정상회원,기타-기타,여,39.0,미신청,.,normal,30대
1045401280,탈퇴,수지구-신봉동,여,57.0,미신청,.,normal,50대
1045820736,정상회원,수지구-동천동,여,36.0,미신청,.,normal,30대
1045945088,정상회원,수지구-동천동,여,44.0,미신청,.,normal,40대
1046088000,정상회원,수지구-동천동,여,74.0,미신청,.,normal,60대이상
1046097280,정상회원,수지구-신봉동,여,39.0,미신청,.,normal,30대
1046156672,정상회원,수지구-동천동,여,40.0,미신청,.,normal,40대
1046214208,정상회원,수지구-성복동,여,42.0,미신청,.,normal,40대
1046219776,정상회원,분당구-수내동,여,35.0,미신청,.,normal,30대
104663552,정상회원,수지구-상현동,여,60.0,미신청,.,normal,60대이상
1046735744,정상회원,수지구-상현동,여,62.0,미신청,.,normal,60대이상
1046748736,탈퇴,수지구-풍덕천동,여,48.0,미신청,.,normal,40대
1046763584,정상회원,분당구-수내동,여,45.0,미신청,.,normal,40대
104678400,정상회원,수지구-풍덕천동,여,57.0,미신청,.,normal,50대
104683968,정상회원,수지구-풍덕천동,여,72.0,미신청,.,VIP,60대이상
1046871232,정상회원,기타-기타,남,42.0,미신청,.,normal,40대
1047168192,정상회원,수지구-성복동,여,64.0,신청,.,normal,60대이상
1047184896,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대
1047253568,정상회원,분당구-수내동,여,52.0,미신청,.,normal,50대
1047255424,정상회원,기타-기타,여,44.0,미신청,.,normal,40대
1047351936,정상회원,수지구-성복동,여,43.0,미신청,.,normal,40대
104735936,정상회원,수지구-신봉동,여,70.0,신청,.,normal,60대이상
1047426176,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대
1047496704,정상회원,수지구-신봉동,남,69.0,미신청,.,normal,60대이상
104754496,정상회원,수지구-동천동,여,56.0,신청,.,normal,50대
1047680448,정상회원,수지구-상현동,여,35.0,미신청,.,normal,30대
1047977408,정상회원,기흥구-마북동,여,54.0,미신청,.,normal,50대
104800896,정상회원,수지구-상현동,여,67.0,미신청,.,normal,60대이상
1048112896,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대
1048124032,정상회원,수원 영통구-기타,여,40.0,미신청,.,normal,40대
1048164864,정상회원,수지구-풍덕천동,여,72.0,미신청,.,normal,60대이상
1048363456,정상회원,수지구-동천동,여,36.0,미신청,.,normal,30대
104871424,정상회원,기흥구-마북동,여,64.0,미신청,.,normal,60대이상
1048925824,정상회원,수지구-신봉동,여,42.0,미신청,.,normal,40대
1049232064,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,40대
1049465920,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대
1049686784,정상회원,수지구-풍덕천동,여,40.0,미신청,수신,normal,40대
1049727616,정상회원,수지구-풍덕천동,남,39.0,미신청,.,normal,30대
1049946624,정상회원,수지구-동천동,여,47.0,신청,.,normal,40대
1050169344,정상회원,수지구-동천동,여,68.0,미신청,.,normal,60대이상
1050212032,정상회원,수지구-동천동,여,75.0,미신청,.,normal,60대이상
1050228736,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대
1050286272,정상회원,기타-기타,여,53.0,미신청,.,normal,50대
1050419904,정상회원,수지구-풍덕천동,여,36.0,미신청,.,normal,30대
1050496000,정상회원,수지구-죽전동,여,49.0,미신청,.,normal,40대
105060736,탈퇴,수지구-신봉동,여,57.0,미신청,.,normal,50대
1050668608,정상회원,수지구-신봉동,여,40.0,미신청,.,normal,40대
1050711296,정상회원,기흥구-청덕동,여,34.0,미신청,.,normal,30대
105071872,정상회원,분당구-수내동,여,78.0,미신청,.,normal,60대이상
1050737280,정상회원,수지구-풍덕천동,여,51.0,미신청,.,normal,50대
1050750272,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대
1051099200,정상회원,분당구-수내동,여,50.0,미신청,수신,normal,50대
1051138176,정상회원,기타-기타,여,33.0,미신청,.,normal,30대
1051308928,정상회원,기흥구-보정동,여,41.0,미신청,.,normal,40대
1051694976,정상회원,수지구-신봉동,여,69.0,미신청,.,normal,60대이상
1051836032,정상회원,수지구-상현동,여,69.0,미신청,.,normal,60대이상
1051939968,정상회원,수지구-상현동,여,46.0,미신청,수신,VIP,40대
1052012352,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대
1052060608,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대
1052064320,정상회원,수지구-풍덕천동,여,86.0,미신청,.,normal,60대이상
1052101440,정상회원,수지구-죽전동,여,46.0,신청,.,normal,40대
1052526464,정상회원,분당구-구미동,남,39.0,미신청,.,normal,30대
1052641536,정상회원,서울 송파구-기타,여,34.0,미신청,.,normal,30대
1052858688,정상회원,수지구-동천동,여,31.0,미신청,.,normal,30대
1053400640,정상회원,수지구-신봉동,여,32.0,미신청,.,normal,30대
1053473024,정상회원,수지구-동천동,여,43.0,미신청,.,normal,40대
1053499008,정상회원,수지구-성복동,여,44.0,미신청,.,normal,40대
1053627072,정상회원,기타-기타,남,46.0,미신청,.,normal,40대
1053834944,정상회원,서울 송파구-기타,여,44.0,미신청,.,normal,40대
1054029824,정상회원,수지구-동천동,여,43.0,미신청,.,normal,40대
1054053952,정상회원,수지구-동천동,여,60.0,미신청,.,normal,60대이상
1054163456,정상회원,수지구-죽전동,여,38.0,미신청,.,normal,30대
1054293376,정상회원,수지구-성복동,여,58.0,미신청,.,normal,50대
1054317504,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대
1054410304,정상회원,수지구-신봉동,여,39.0,미신청,.,normal,30대
1054595904,정상회원,기타-기타,여,37.0,미신청,.,normal,30대
1054803776,정상회원,수지구-풍덕천동,여,53.0,미신청,수신,normal,50대
1054805632,정상회원,수지구-풍덕천동,여,50.0,미신청,.,normal,50대
1054961536,정상회원,수지구-풍덕천동,남,50.0,미신청,.,normal,50대
1055243648,정상회원,수지구-상현동,여,44.0,미신청,.,normal,40대
1055312320,정상회원,기타-기타,남,28.0,미신청,.,normal,20대이하
1055588864,정상회원,수지구-동천동,여,60.0,미신청,.,normal,60대이상
1055971200,정상회원,수지구-풍덕천동,여,44.0,미신청,수신,normal,40대
1055976768,정상회원,수지구-동천동,여,75.0,미신청,.,normal,60대이상
1056167936,정상회원,수지구-신봉동,여,38.0,미신청,수신,normal,30대
1056193920,정상회원,수지구-성복동,여,34.0,미신청,.,normal,30대
1056297856,정상회원,수지구-풍덕천동,여,61.0,미신청,.,normal,60대이상
1056303424,정상회원,수지구-동천동,여,56.0,신청,.,normal,50대
1056314560,정상회원,수지구-풍덕천동,여,69.0,미신청,.,normal,60대이상
1056318272,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,40대
105634240,정상회원,수지구-풍덕천동,여,59.0,미신청,.,normal,50대
1056394368,정상회원,수지구-풍덕천동,여,39.0,미신청,수신,normal,30대
1056489024,정상회원,기흥구-보정동,여,41.0,미신청,.,normal,40대
1056596672,정상회원,수지구-동천동,여,36.0,미신청,.,normal,30대
1056819392,정상회원,기타-기타,여,62.0,미신청,.,normal,60대이상
1056847232,정상회원,수지구-풍덕천동,남,38.0,미신청,.,normal,30대
1057253696,탈퇴,수지구-풍덕천동,여,56.0,미신청,.,normal,50대
