회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액
1029083328,정상회원,분당구-정자동,여,33.0,미신청,.,normal,30대,13593.0
102911488,정상회원,분당구-구미동,여,59.0,미신청,.,normal,50대,9764.0
1029179840,정상회원,수지구-풍덕천동,여,55.0,미신청,.,normal,50대,1369852.0
1029203968,정상회원,기타-기타,여,42.0,미신청,.,normal,40대,48626.0
1029320896,정상회원,수지구-신봉동,여,45.0,미신청,.,normal,40대,4116.0
1029415552,정상회원,기타-기타,여,41.0,미신청,.,normal,40대,3733.0
1029848000,정상회원,수지구-풍덕천동,여,55.0,미신청,.,normal,50대,9380.0
1030087424,정상회원,기흥구-중동,여,57.0,미신청,.,normal,50대,23738.0
103013568,정상회원,수지구-상현동,여,55.0,미신청,.,normal,50대,35608.0
1030271168,정상회원,수지구-상현동,여,44.0,미신청,.,normal,40대,200248.0
1030382528,정상회원,분당구-수내동,여,46.0,미신청,.,normal,40대,86531.0
1030503168,정상회원,수지구-신봉동,여,50.0,신청,.,normal,50대,497360.0
1030573696,정상회원,기타-기타,여,64.0,미신청,.,normal,60대이상,16846.0
1030716608,정상회원,수지구-동천동,남,29.0,미신청,.,normal,20대이하,314443.0
1030729600,정상회원,분당구-기타,여,47.0,미신청,.,normal,40대,396093.0
1030818688,정상회원,수지구-동천동,여,44.0,미신청,.,normal,40대,107685.0
1030965312,정상회원,수지구-상현동,여,59.0,신청,.,normal,50대,700293.0
1031186176,정상회원,수지구-풍덕천동,여,51.0,신청,.,normal,50대,572491.0
1031195456,정상회원,수지구-동천동,여,45.0,미신청,수신,normal,40대,78683.0
1031245568,정상회원,수지구-상현동,남,52.0,미신청,.,normal,50대,181297.0
1031767104,정상회원,수지구-성복동,여,40.0,미신청,.,normal,40대,117928.0
1031806080,정상회원,중원구-금광동,여,57.0,미신청,.,normal,50대,107207.0
1031863616,정상회원,수지구-상현동,여,55.0,미신청,.,normal,50대,11486.0
1031948992,정상회원,수지구-동천동,여,44.0,미신청,.,normal,40대,68344.0
1032097472,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,40대,225802.0
1032179136,정상회원,수지구-풍덕천동,여,42.0,신청,.,normal,40대,1095769.0
1032255232,정상회원,분당구-정자동,여,45.0,미신청,.,normal,40대,49010.0
1032466816,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대,82417.0
1032552192,정상회원,수지구-동천동,여,59.0,미신청,.,normal,50대,1430776.0
1032606016,정상회원,기타-기타,여,41.0,미신청,.,normal,40대,36144.0
1032641280,정상회원,수지구-동천동,여,38.0,미신청,.,normal,30대,13114.0
1032734080,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대,81458.0
1033040320,정상회원,기흥구-보정동,남,39.0,미신청,.,normal,30대,412940.0
1033086720,정상회원,수지구-죽전동,여,37.0,미신청,.,normal,30대,265720.0
1033149824,정상회원,수지구-성복동,여,40.0,신청,.,normal,40대,483868.0
1033227776,정상회원,수지구-신봉동,여,62.0,미신청,.,normal,60대이상,17038.0
1033379968,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,30대,174020.0
1033548864,정상회원,수지구-동천동,여,67.0,미신청,.,normal,60대이상,75716.0
1033682496,정상회원,기타-기타,여,40.0,미신청,수신,normal,40대,333108.0
1033853248,정상회원,수지구-상현동,여,44.0,미신청,.,normal,40대,77247.0
1033962752,정상회원,수지구-상현동,여,42.0,미신청,.,normal,40대,29290.0
1033999872,정상회원,수지구-동천동,여,42.0,미신청,.,normal,40대,93328.0
1034508416,정상회원,수지구-풍덕천동,여,54.0,미신청,.,normal,50대,46712.0
1034569664,정상회원,수지구-신봉동,여,66.0,미신청,.,normal,60대이상,91892.0
1034619776,정상회원,기타-기타,여,36.0,신청,.,normal,30대,399766.0
1034623488,정상회원,수지구-신봉동,여,40.0,미신청,.,normal,40대,295682.0
1034656896,정상회원,분당구-수내동,여,47.0,미신청,.,normal,40대,327610.0
1034675456,정상회원,수지구-동천동,여,40.0,미신청,.,normal,40대,105388.0
1034790528,정상회원,기타-기타,여,65.0,미신청,.,normal,60대이상,16751.0
1034840640,정상회원,기흥구-보정동,여,47.0,미신청,.,normal,40대,85001.0
1035028096,정상회원,수원 영통구-기타,여,44.0,미신청,.,normal,40대,23356.0
1035380736,정상회원,수지구-풍덕천동,여,57.0,미신청,.,normal,50대,33310.0
1035466112,정상회원,수지구-풍덕천동,여,47.0,미신청,수신,VIP,40대,1835504.0
1035627584,정상회원,수지구-상현동,여,45.0,미신청,.,normal,40대,117737.0
1035751936,정상회원,수지구-풍덕천동,여,50.0,신청,.,normal,50대,508415.0
1035777920,정상회원,수지구-풍덕천동,여,72.0,미신청,.,normal,60대이상,16847.0
1036134272,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대,111037.0
1036163968,정상회원,수지구-동천동,여,43.0,미신청,.,normal,40대,21250.0
1036201088,정상회원,기흥구-보정동,여,48.0,미신청,.,normal,40대,151279.0
1036336576,정상회원,수지구-풍덕천동,여,52.0,신청,.,normal,50대,330830.0
1036403392,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,40대,165788.0
1036759744,정상회원,수지구-신봉동,여,41.0,미신청,.,normal,40대,402697.0
1036906368,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,30대,82512.0
103700288,정상회원,수지구-풍덕천동,여,59.0,신청,.,normal,50대,851873.0
1037078976,정상회원,기타-기타,여,32.0,미신청,.,normal,30대,14838.0
1037275712,정상회원,수원 영통구-기타,남,45.0,미신청,.,normal,40대,17038.0
1037502144,정상회원,기흥구-동백동,여,38.0,미신청,.,normal,30대,177563.0
1037607936,정상회원,수지구-신봉동,여,51.0,미신청,.,normal,50대,127117.0
1037708160,정상회원,분당구-판교동,여,56.0,미신청,.,normal,50대,18666.0
1037819520,정상회원,수지구-상현동,여,41.0,미신청,.,normal,40대,4977.0
1037945728,정상회원,기타-기타,여,54.0,미신청,수신,normal,50대,117354.0
1037997696,정상회원,수지구-동천동,여,61.0,미신청,.,normal,60대이상,34460.0
1038044096,정상회원,수원 영통구-기타,여,50.0,미신청,수신,normal,50대,85000.0
1038073792,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대,227299.0
1038135040,정상회원,수지구-상현동,여,51.0,미신청,.,normal,50대,228389.0
1038166592,정상회원,수지구-동천동,여,41.0,미신청,.,normal,40대,146069.0
1038391168,정상회원,수지구-상현동,여,44.0,미신청,.,normal,40대,233652.0
1038448704,정상회원,수지구-상현동,여,44.0,미신청,.,normal,40대,110462.0
1038548928,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,30대,160714.0
1038571200,정상회원,수지구-동천동,여,44.0,미신청,.,normal,40대,25270.0
1038591616,정상회원,수지구-동천동,여,37.0,미신청,.,normal,30대,248015.0
1038741952,탈퇴,수지구-동천동,여,49.0,미신청,.,normal,40대,17995.0
1038955392,정상회원,수지구-상현동,여,62.0,미신청,.,normal,60대이상,37522.0
1039222656,정상회원,수지구-상현동,여,38.0,미신청,.,normal,30대,296832.0
1039235648,정상회원,수지구-상현동,여,54.0,미신청,.,normal,50대,41350.0
1039248640,정상회원,기흥구-동백동,여,37.0,미신청,.,normal,30대,4212.0
1039376704,정상회원,화성-기타,여,38.0,미신청,.,normal,30대,21059.0
1039577152,정상회원,수지구-신봉동,여,40.0,신청,.,normal,40대,453811.0
1039597568,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,40대,203022.0
1039623552,정상회원,수지구-성복동,여,36.0,미신청,.,normal,30대,1226471.0
1039677376,정상회원,수지구-동천동,여,53.0,미신청,.,normal,50대,21059.0
1039751616,정상회원,수지구-신봉동,여,49.0,미신청,.,normal,40대,101273.0
1039816576,정상회원,분당구-정자동,여,51.0,미신청,.,normal,50대,277399.0
1039853696,정상회원,서울 강남구-기타,여,68.0,신청,.,normal,60대이상,495356.0
1039965056,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대,9955.0
1039972480,정상회원,수지구-상현동,여,42.0,미신청,수신,VIP,40대,1930231.0
1040081984,정상회원,수지구-동천동,여,43.0,미신청,수신,normal,40대,2147693.0
1040111680,정상회원,처인구-역북동,여,35.0,미신청,.,normal,30대,58198.0
1040210048,정상회원,수지구-동천동,여,42.0,미신청,수신,normal,40대,2953545.0
1040260160,정상회원,기타-기타,여,43.0,미신청,.,normal,40대,18570.0
1040393792,정상회원,수지구-상현동,여,37.0,미신청,.,normal,30대,656451.0
1040436480,정상회원,수지구-동천동,여,40.0,미신청,수신,normal,40대,868333.0
1040722304,정상회원,수원 영통구-기타,여,48.0,미신청,.,normal,40대,53986.0
1040816960,정상회원,수지구-상현동,여,35.0,미신청,.,normal,30대,15315.0
1040880064,정상회원,수지구-성복동,여,39.0,미신청,수신,normal,30대,10338.0
1041203008,정상회원,수지구-기타,여,38.0,미신청,.,normal,30대,49678.0
1041319936,정상회원,수지구-풍덕천동,여,45.0,신청,수신,normal,40대,430743.0
1041633600,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,40대,25174.0
1041722688,정상회원,수지구-신봉동,여,38.0,미신청,수신,normal,30대,388146.0
1041770944,정상회원,수지구-풍덕천동,여,50.0,미신청,.,normal,50대,6510.0
1041837760,정상회원,기타-기타,여,37.0,미신청,수신,normal,30대,20293.0
1041843328,정상회원,기타-기타,남,67.0,미신청,.,normal,60대이상,38671.0
1041917568,정상회원,분당구-정자동,남,39.0,미신청,.,normal,30대,127882.0
1041958400,정상회원,수지구-상현동,여,47.0,신청,.,normal,40대,739537.0
1042366720,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대,108834.0
1042452096,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대,99741.0
1042752768,정상회원,수지구-동천동,여,53.0,미신청,.,normal,50대,218722.0
1042767616,정상회원,수지구-동천동,여,48.0,미신청,수신,normal,40대,1287730.0
1042869696,정상회원,수지구-신봉동,여,40.0,미신청,수신,normal,40대,1020855.0
1043070144,정상회원,수지구-상현동,여,40.0,신청,.,normal,40대,401451.0
1043079424,정상회원,수지구-동천동,여,40.0,미신청,수신,normal,40대,1094594.0
104353600,정상회원,수지구-상현동,남,69.0,미신청,.,normal,60대이상,593563.0
104355456,정상회원,수지구-신봉동,여,48.0,미신청,.,normal,40대,135732.0
1043565696,정상회원,기흥구-보정동,여,51.0,미신청,.,normal,50대,23930.0
1043571264,정상회원,수지구-신봉동,여,41.0,미신청,.,normal,40대,10338.0
1043647360,정상회원,기타-기타,여,45.0,미신청,.,normal,40대,62793.0
1043766144,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대,17517.0
1043857088,정상회원,기타-기타,여,57.0,미신청,.,normal,50대,15890.0
1043914624,정상회원,수지구-풍덕천동,여,57.0,미신청,.,normal,50대,298076.0
1044241280,정상회원,수지구-동천동,여,42.0,미신청,.,normal,40대,63366.0
1044365632,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,40대,8806.0
1044441728,정상회원,수원 장안구-기타,여,44.0,미신청,.,normal,40대,3255.0
1044606912,정상회원,수지구-풍덕천동,여,42.0,미신청,.,normal,40대,29674.0
1044681152,정상회원,기타-기타,여,48.0,미신청,.,normal,40대,7466.0
1044818496,정상회원,기타-기타,여,75.0,미신청,.,normal,60대이상,230784.0
1044846336,정상회원,수지구-상현동,여,43.0,미신청,.,normal,40대,248600.0
1044946560,정상회원,분당구-정자동,여,52.0,미신청,.,normal,50대,18761.0
1044965120,정상회원,기타-기타,여,43.0,미신청,.,normal,40대,144061.0
1045137728,정상회원,수지구-풍덕천동,여,48.0,미신청,.,normal,40대,7658.0
1045172992,정상회원,수지구-상현동,남,39.0,미신청,.,normal,30대,20867.0
1045185984,정상회원,기타-기타,여,39.0,미신청,.,normal,30대,120225.0
1045401280,탈퇴,수지구-신봉동,여,57.0,미신청,.,normal,50대,217189.0
1045820736,정상회원,수지구-동천동,여,36.0,미신청,.,normal,30대,216902.0
1045945088,정상회원,수지구-동천동,여,44.0,미신청,.,normal,40대,144441.0
1046088000,정상회원,수지구-동천동,여,74.0,미신청,.,normal,60대이상,96104.0
1046097280,정상회원,수지구-신봉동,여,39.0,미신청,.,normal,30대,126066.0
1046156672,정상회원,수지구-동천동,여,40.0,미신청,.,normal,40대,21059.0
1046214208,정상회원,수지구-성복동,여,42.0,미신청,.,normal,40대,26993.0
1046219776,정상회원,분당구-수내동,여,35.0,미신청,.,normal,30대,85191.0
104663552,정상회원,수지구-상현동,여,60.0,미신청,.,normal,60대이상,909251.0
1046735744,정상회원,수지구-상현동,여,62.0,미신청,.,normal,60대이상,252701.0
1046748736,탈퇴,수지구-풍덕천동,여,48.0,미신청,.,normal,40대,4020.0
1046763584,정상회원,분당구-수내동,여,45.0,미신청,.,normal,40대,67484.0
104678400,정상회원,수지구-풍덕천동,여,57.0,미신청,.,normal,50대,342298.0
104683968,정상회원,수지구-풍덕천동,여,72.0,미신청,.,VIP,60대이상,1557814.0
1046871232,정상회원,기타-기타,남,42.0,미신청,.,normal,40대,42117.0
1047168192,정상회원,수지구-성복동,여,64.0,신청,.,normal,60대이상,945207.0
1047184896,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,40대,457948.0
1047253568,정상회원,분당구-수내동,여,52.0,미신청,.,normal,50대,226473.0
1047255424,정상회원,기타-기타,여,44.0,미신청,.,normal,40대,18761.0
1047351936,정상회원,수지구-성복동,여,43.0,미신청,.,normal,40대,49582.0
104735936,정상회원,수지구-신봉동,여,70.0,신청,.,normal,60대이상,906378.0
1047426176,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대,104622.0
1047496704,정상회원,수지구-신봉동,남,69.0,미신청,.,normal,60대이상,65952.0
104754496,정상회원,수지구-동천동,여,56.0,신청,.,normal,50대,790655.0
1047680448,정상회원,수지구-상현동,여,35.0,미신청,.,normal,30대,33311.0
1047977408,정상회원,기흥구-마북동,여,54.0,미신청,.,normal,50대,138508.0
104800896,정상회원,수지구-상현동,여,67.0,미신청,.,normal,60대이상,308987.0
1048112896,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,30대,12731.0
1048124032,정상회원,수원 영통구-기타,여,40.0,미신청,.,normal,40대,7849.0
1048164864,정상회원,수지구-풍덕천동,여,72.0,미신청,.,normal,60대이상,622664.0
1048363456,정상회원,수지구-동천동,여,36.0,미신청,.,normal,30대,134008.0
104871424,정상회원,기흥구-마북동,여,64.0,미신청,.,normal,60대이상,17995.0
1048925824,정상회원,수지구-신봉동,여,42.0,미신청,.,normal,40대,55614.0
1049232064,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,40대,262464.0
1049465920,정상회원,수지구-풍덕천동,여,44.0,미신청,.,normal,40대,180816.0
1049686784,정상회원,수지구-풍덕천동,여,40.0,미신청,수신,normal,40대,939761.0
1049727616,정상회원,수지구-풍덕천동,남,39.0,미신청,.,normal,30대,101559.0
1049946624,정상회원,수지구-동천동,여,47.0,신청,.,normal,40대,595573.0
1050169344,정상회원,수지구-동천동,여,68.0,미신청,.,normal,60대이상,47574.0
1050212032,정상회원,수지구-동천동,여,75.0,미신청,.,normal,60대이상,333300.0
1050228736,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,40대,63559.0
1050286272,정상회원,기타-기타,여,53.0,미신청,.,normal,50대,3637.0
